"Time (s) Run #10","Angle, Ch P1 (rad) Run #10","Angle, Ch P2 (rad) Run #10","AngleAmp (rad) Run #10","DrivingFrequency (Hz) Run #10","freq (Hz) Run #10","AngVel (rad/s) Run #10","DriverAngleVel (rad/s) Run #10"
238.720,0.097,-0.540,,,,-0.9556,-0.8378
238.740,0.077,-0.551,,,,-1.1126,-0.3403
238.760,0.052,-0.554,,,,-1.2435,0.1702
238.780,0.027,-0.545,,,,-1.3614,0.6938
238.800,-0.002,-0.526,,,,-1.4661,1.2174
238.820,-0.033,-0.496,,,,-1.5446,1.7148
238.840,-0.064,-0.457,,,,-1.5839,2.1991
238.860,-0.096,-0.408,,,,-1.6101,2.6311
238.880,-0.129,-0.350,,,,-1.6232,3.0369
238.900,-0.162,-0.287,,,,-1.6101,3.4165
238.920,-0.193,-0.214,,,,-1.5708,3.7699
238.940,-0.225,-0.135,,,,-1.5184,4.0710
238.960,-0.254,-0.050,,,,-1.4399,4.2935
238.980,-0.283,0.038,,,,-1.3352,4.4637
239.000,-0.308,0.129,,,,-1.2174,4.5815
239.020,-0.331,0.221,,,,-1.0734,4.6208
239.040,-0.352,0.316,,,,-0.9163,4.5684
239.060,-0.368,0.405,,,,-0.7461,4.4375
239.080,-0.382,0.493,,,,-0.5629,4.2673
239.100,-0.391,0.576,,,,-0.3665,4.0710
239.120,-0.396,0.657,,,,-0.1571,3.7961
239.140,-0.397,0.730,,,,0.0393,3.4296
239.160,-0.394,0.795,,,,0.2356,2.9845
239.180,-0.388,0.850,,,,0.4451,2.5002
239.200,-0.377,0.895,,,,0.6545,1.9766
239.220,-0.361,0.930,,,,0.8508,1.4006
239.240,-0.342,0.952,,,,1.0079,0.7985
239.260,-0.320,0.961,,0.9804,0.9770,1.1519,0.1963
239.280,-0.297,0.960,,,,1.2959,-0.4189
239.300,-0.269,0.946,,,,1.4268,-1.0472
239.320,-0.239,0.917,,,,1.5315,-1.6624
239.340,-0.207,0.878,,,,1.5970,-2.2253
239.360,-0.174,0.828,,,,1.6493,-2.7358
239.380,-0.141,0.768,,,,1.6755,-3.1940
239.400,-0.107,0.699,,,,1.6755,-3.5867
239.420,-0.074,0.624,,,,1.6493,-3.9139
239.440,-0.041,0.542,,,,1.5970,-4.1888
239.460,-0.009,0.456,,,,1.5315,-4.3982
239.480,0.020,0.364,,,,1.4268,-4.5422
239.500,0.049,0.273,,,,1.2959,-4.6077
239.520,0.072,0.179,,,,1.1519,-4.5946
239.540,0.094,0.088,,,,1.0079,-4.5160
239.560,0.113,-0.002,,,,0.8508,-4.3590
239.580,0.129,-0.088,,,,0.6545,-4.1626
239.600,0.140,-0.168,,,,0.4451,-3.9139
239.620,0.146,-0.245,,,,0.2356,-3.6128
239.640,0.149,-0.314,0.2697,,,0.0393,-3.2594
239.660,0.148,-0.375,,,,-0.1571,-2.8667
239.680,0.143,-0.429,,,,-0.3534,-2.4478
239.700,0.134,-0.474,,,,-0.5498,-1.9897
239.720,0.121,-0.509,,,,-0.7330,-1.5053
239.740,0.104,-0.534,,,,-0.9032,-1.0079
239.760,0.085,-0.550,,,,-1.0603,-0.5105
239.780,0.061,-0.554,,,,-1.2043,0.0131
239.800,0.036,-0.550,,,,-1.3352,0.5498
239.820,0.008,-0.533,,,,-1.4399,1.0603
239.840,-0.022,-0.506,,,,-1.5184,1.5577
239.860,-0.053,-0.471,,,,-1.5708,2.0289
239.880,-0.085,-0.424,,,,-1.6101,2.4871
239.900,-0.118,-0.371,,,,-1.6232,2.9191
239.920,-0.151,-0.308,,,,-1.6101,3.2987
239.940,-0.182,-0.237,,,,-1.5839,3.6521
239.960,-0.214,-0.162,,,,-1.5446,3.9532
239.980,-0.245,-0.079,,,,-1.4792,4.2150
240.000,-0.273,0.008,,,,-1.3744,4.4244
240.020,-0.300,0.099,,,,-1.2566,4.5422
240.040,-0.324,0.192,,,,-1.1257,4.5946
240.060,-0.346,0.283,,,,-0.9687,4.5684
240.080,-0.363,0.375,,,,-0.7985,4.4899
240.100,-0.377,0.463,,,,-0.6152,4.3590
240.120,-0.388,0.550,,,,-0.4320,4.1626
240.140,-0.394,0.631,,,,-0.2356,3.9008
240.160,-0.397,0.707,,,,-0.0262,3.5605
240.180,-0.396,0.774,,,,0.1833,3.1547
240.200,-0.390,0.834,,,,0.3927,2.6834
240.220,-0.380,0.883,,,,0.5890,2.1468
240.240,-0.366,0.920,,,,0.7723,1.5708
240.260,-0.349,0.946,,,,0.9425,0.9817
240.280,-0.328,0.960,,,,1.0996,0.3796
240.300,-0.305,0.961,,0.9615,0.9753,1.2435,-0.2356
240.320,-0.278,0.950,,,,1.3744,-0.8508
240.340,-0.250,0.927,,,,1.4923,-1.4530
240.360,-0.218,0.892,,,,1.5839,-2.0289
240.380,-0.185,0.845,,,,1.6362,-2.5656
240.400,-0.152,0.789,,,,1.6624,-3.0500
240.420,-0.119,0.723,,,,1.6755,-3.4688
240.440,-0.085,0.649,,,,1.6624,-3.8092
240.460,-0.052,0.569,,,,1.6232,-4.0841
240.480,-0.020,0.485,,,,1.5577,-4.3066
240.500,0.011,0.396,,,,1.4661,-4.4768
240.520,0.039,0.305,,,,1.3483,-4.5684
240.540,0.064,0.212,,,,1.2043,-4.5815
240.560,0.088,0.121,,,,1.0603,-4.5422
240.580,0.107,0.030,,,,0.8901,-4.4244
240.600,0.124,-0.058,,,,0.7069,-4.2412
240.620,0.135,-0.140,,,,0.5236,-3.9924
240.640,0.145,-0.218,,,,0.3272,-3.7045
240.660,0.149,-0.289,0.2695,,,0.1178,-3.3772
240.680,0.149,-0.353,,,,-0.1047,-3.0107
240.700,0.145,-0.410,,,,-0.3011,-2.6049
240.720,0.137,-0.459,,,,-0.4843,-2.1598
240.740,0.126,-0.496,,,,-0.6676,-1.6886
240.760,0.110,-0.526,,,,-0.8508,-1.2043
240.780,0.091,-0.545,,,,-1.0079,-0.7069
240.800,0.069,-0.554,,,,-1.1519,-0.1833
240.820,0.046,-0.553,,,,-1.2828,0.3403
240.840,0.017,-0.540,,,,-1.4006,0.8639
240.860,-0.011,-0.518,,,,-1.4923,1.3614
240.880,-0.042,-0.485,,,,-1.5577,1.8457
240.900,-0.074,-0.445,,,,-1.5970,2.3038
240.920,-0.107,-0.393,,,,-1.6101,2.7358
240.940,-0.138,-0.335,,,,-1.6232,3.1416
240.960,-0.171,-0.267,,,,-1.6101,3.5081
240.980,-0.204,-0.193,,,,-1.5708,3.8485
241.000,-0.234,-0.113,,,,-1.4923,4.1233
241.020,-0.264,-0.027,,,,-1.4006,4.3328
241.040,-0.291,0.061,,,,-1.2959,4.4768
241.060,-0.316,0.152,,,,-1.1781,4.5815
241.080,-0.338,0.245,,,,-1.0472,4.6077
241.100,-0.358,0.339,,,,-0.8770,4.5553
241.120,-0.374,0.427,,,,-0.6938,4.4244
241.140,-0.385,0.517,,,,-0.4974,4.2281
241.160,-0.394,0.598,,,,-0.3011,3.9794
241.180,-0.397,0.675,,,,-0.1047,3.6783
241.200,-0.397,0.746,,,,0.0916,3.3379
241.220,-0.394,0.811,,,,0.2880,2.9060
241.240,-0.386,0.864,,,,0.4974,2.3824
241.260,-0.374,0.906,,,,0.7069,1.8064
241.280,-0.358,0.936,,,,0.8901,1.2305
241.300,-0.338,0.955,,,,1.0603,0.6414
241.320,-0.316,0.963,,0.9804,0.9750,1.2043,0.0262
241.340,-0.289,0.957,,,,1.3352,-0.6021
241.360,-0.262,0.938,,,,1.4530,-1.2174
241.380,-0.231,0.908,,,,1.5446,-1.7933
241.400,-0.199,0.866,,,,1.6232,-2.3431
241.420,-0.167,0.814,,,,1.6624,-2.8536
241.440,-0.132,0.751,,,,1.6886,-3.2987
241.460,-0.099,0.680,,,,1.6755,-3.6783
241.480,-0.064,0.603,,,,1.6362,-3.9794
241.500,-0.033,0.520,,,,1.5839,-4.2281
241.520,-0.002,0.434,,,,1.5053,-4.4244
241.540,0.028,0.342,,,,1.4006,-4.5553
241.560,0.055,0.250,,,,1.2697,-4.6077
241.580,0.079,0.157,,,,1.1257,-4.5815
241.600,0.101,0.066,,,,0.9687,-4.4899
241.620,0.118,-0.024,,,,0.7854,-4.3328
241.640,0.132,-0.108,,,,0.5890,-4.1103
241.660,0.141,-0.188,,,,0.3927,-3.8354
241.680,0.148,-0.262,,,,0.1963,-3.5212
241.700,0.149,-0.330,0.2653,,,0.0000,-3.1678
241.720,0.148,-0.390,,,,-0.1963,-2.7751
241.740,0.141,-0.441,,,,-0.3927,-2.3431
241.760,0.132,-0.484,,,,-0.5890,-1.8719
241.780,0.118,-0.517,,,,-0.7854,-1.3744
241.800,0.101,-0.539,,,,-0.9687,-0.8770
241.820,0.079,-0.551,,,,-1.1126,-0.3796
241.840,0.055,-0.554,,,,-1.2305,0.1309
241.860,0.030,-0.547,,,,-1.3352,0.6676
241.880,0.002,-0.528,,,,-1.4399,1.1912
241.900,-0.028,-0.498,,,,-1.5315,1.6755
241.920,-0.060,-0.460,,,,-1.5970,2.1337
241.940,-0.093,-0.413,,,,-1.6362,2.5787
241.960,-0.126,-0.357,,,,-1.6362,3.0107
241.980,-0.159,-0.292,,,,-1.6101,3.3903
242.000,-0.190,-0.220,,,,-1.5708,3.7306
242.020,-0.221,-0.143,,,,-1.5184,4.0055
242.040,-0.251,-0.058,,,,-1.4530,4.2281
242.060,-0.280,0.027,,,,-1.3614,4.4113
242.080,-0.306,0.118,,,,-1.2435,4.5422
242.100,-0.330,0.210,,,,-1.0996,4.6077
242.120,-0.350,0.303,,,,-0.9294,4.5553
242.140,-0.368,0.394,,,,-0.7461,4.4506
242.160,-0.380,0.481,,,,-0.5629,4.3066
242.180,-0.390,0.567,,,,-0.3796,4.1103
242.200,-0.396,0.647,,,,-0.1963,3.8354
242.220,-0.397,0.721,,,,0.0000,3.4688
242.240,-0.396,0.787,,,,0.2094,3.0500
242.260,-0.390,0.844,,,,0.4189,2.5787
242.280,-0.379,0.891,,,,0.6283,2.0420
242.300,-0.364,0.927,,,,0.8247,1.4661
242.320,-0.346,0.949,,,,0.9948,0.8770
242.340,-0.324,0.961,,0.9804,0.9733,1.1388,0.2749
242.360,-0.300,0.961,,,,1.2697,-0.3403
242.380,-0.273,0.947,,,,1.4006,-0.9687
242.400,-0.243,0.922,,,,1.5184,-1.5708
242.420,-0.212,0.884,,,,1.5970,-2.1468
242.440,-0.179,0.836,,,,1.6493,-2.6704
242.460,-0.146,0.776,,,,1.6755,-3.1285
242.480,-0.112,0.710,,,,1.6755,-3.5212
242.500,-0.079,0.635,,,,1.6624,-3.8615
242.520,-0.046,0.554,,,,1.6232,-4.1495
242.540,-0.013,0.468,,,,1.5577,-4.3590
242.560,0.017,0.379,,,,1.4530,-4.5030
242.580,0.046,0.287,,,,1.3221,-4.5684
242.600,0.071,0.195,,,,1.1781,-4.5684
242.620,0.093,0.104,,,,1.0210,-4.5030
242.640,0.112,0.014,,,,0.8508,-4.3851
242.660,0.127,-0.072,,,,0.6676,-4.2150
242.680,0.138,-0.156,,,,0.4712,-3.9663
242.700,0.146,-0.232,,,,0.2749,-3.6521
242.720,0.149,-0.302,0.2698,,,0.0785,-3.3118
242.740,0.149,-0.364,,,,-0.1178,-2.9452
242.760,0.145,-0.421,,,,-0.3142,-2.5264
242.780,0.137,-0.467,,,,-0.5236,-2.0682
242.800,0.124,-0.503,,,,-0.7199,-1.5970
242.820,0.107,-0.531,,,,-0.8901,-1.1126
242.840,0.088,-0.548,,,,-1.0341,-0.6021
242.860,0.066,-0.554,,,,-1.1781,-0.0785
242.880,0.041,-0.551,,,,-1.3090,0.4451
242.900,0.013,-0.537,,,,-1.4137,0.9556
242.920,-0.016,-0.512,,,,-1.4923,1.4530
242.940,-0.047,-0.479,,,,-1.5577,1.9373
242.960,-0.079,-0.435,,,,-1.6101,2.3955
242.980,-0.112,-0.382,,,,-1.6362,2.8274
243.000,-0.145,-0.322,,,,-1.6362,3.2201
243.020,-0.178,-0.253,,,,-1.6101,3.5736
243.040,-0.209,-0.178,,,,-1.5577,3.9008
243.060,-0.240,-0.097,,,,-1.4792,4.1757
243.080,-0.269,-0.009,,,,-1.3875,4.3851
243.100,-0.295,0.080,,,,-1.2828,4.5030
243.120,-0.320,0.171,,,,-1.1650,4.5553
243.140,-0.342,0.262,,,,-1.0079,4.5553
243.160,-0.361,0.355,,,,-0.8378,4.5030
243.180,-0.375,0.443,,,,-0.6545,4.3851
243.200,-0.388,0.531,,,,-0.4712,4.2150
243.220,-0.394,0.613,,,,-0.2749,3.9663
243.240,-0.399,0.691,,,,-0.0654,3.6259
243.260,-0.397,0.759,,,,0.1440,3.2332
243.280,-0.393,0.820,,,,0.3534,2.7882
243.300,-0.383,0.872,,,,0.5367,2.2907
243.320,-0.371,0.913,,,,0.7199,1.7148
243.340,-0.355,0.941,,,,0.9032,1.1257
243.360,-0.335,0.957,,,,1.0865,0.5367
243.380,-0.311,0.963,,0.9615,0.9728,1.2435,-0.0785
243.400,-0.284,0.955,,,,1.3614,-0.7069
243.420,-0.256,0.933,,,,1.4661,-1.3221
243.440,-0.226,0.902,,,,1.5577,-1.8980
243.460,-0.193,0.858,,,,1.6362,-2.4478
243.480,-0.160,0.803,,,,1.6755,-2.9452
243.500,-0.126,0.738,,,,1.6755,-3.3772
243.520,-0.093,0.668,,,,1.6624,-3.7437
243.540,-0.060,0.587,,,,1.6362,-4.0448
243.560,-0.027,0.504,,,,1.5839,-4.2804
243.580,0.005,0.416,,,,1.4923,-4.4506
243.600,0.033,0.325,,,,1.3744,-4.5553
243.620,0.060,0.232,,,,1.2435,-4.5815
243.640,0.083,0.141,,,,1.0996,-4.5422
243.660,0.104,0.050,,,,0.9294,-4.4506
243.680,0.121,-0.038,,,,0.7461,-4.3066
243.700,0.134,-0.123,,,,0.5629,-4.0972
243.720,0.143,-0.203,,,,0.3665,-3.8092
243.740,0.149,-0.276,0.2702,,,0.1702,-3.4558
243.760,0.149,-0.341,,,,-0.0393,-3.0761
243.780,0.148,-0.399,,,,-0.2487,-2.6834
243.800,0.140,-0.449,,,,-0.4451,-2.2646
243.820,0.129,-0.490,,,,-0.6414,-1.7933
243.840,0.115,-0.522,,,,-0.8116,-1.2959
243.860,0.096,-0.542,,,,-0.9687,-0.7985
243.880,0.075,-0.553,,,,-1.1126,-0.2880
243.900,0.052,-0.554,,,,-1.2566,0.2356
243.920,0.025,-0.543,,,,-1.3875,0.7592
243.940,-0.005,-0.523,,,,-1.4792,1.2697
243.960,-0.035,-0.493,,,,-1.5446,1.7541
243.980,-0.066,-0.452,,,,-1.5839,2.2253
244.000,-0.099,-0.404,,,,-1.6101,2.6573
244.020,-0.130,-0.346,,,,-1.6232,3.0631
244.040,-0.163,-0.281,,,,-1.6232,3.4427
244.060,-0.196,-0.207,,,,-1.5970,3.7830
244.080,-0.228,-0.129,,,,-1.5184,4.0710
244.100,-0.258,-0.044,,,,-1.4268,4.2935
244.120,-0.284,0.044,,,,-1.3221,4.4637
244.140,-0.311,0.135,,,,-1.2043,4.5684
244.160,-0.333,0.228,,,,-1.0603,4.5946
244.180,-0.353,0.320,,,,-0.9032,4.5422
244.200,-0.369,0.410,,,,-0.7330,4.4375
244.220,-0.383,0.498,,,,-0.5367,4.2804
244.240,-0.391,0.583,,,,-0.3403,4.0579
244.260,-0.396,0.661,,,,-0.1440,3.7568
244.280,-0.397,0.734,,,,0.0524,3.3903
244.300,-0.394,0.798,,,,0.2618,2.9583
244.320,-0.386,0.853,,,,0.4581,2.4740
244.340,-0.375,0.897,,,,0.6414,1.9373
244.360,-0.361,0.931,,,,0.8247,1.3744
244.380,-0.342,0.952,,,,1.0079,0.7854
244.400,-0.320,0.963,,0.9804,0.9728,1.1781,0.1702
244.420,-0.295,0.960,,,,1.3221,-0.4581
244.440,-0.267,0.944,,,,1.4399,-1.0865
244.460,-0.237,0.916,,,,1.5315,-1.6755
244.480,-0.206,0.877,,,,1.5970,-2.2384
244.500,-0.173,0.826,,,,1.6493,-2.7489
244.520,-0.140,0.765,,,,1.6755,-3.2070
244.540,-0.105,0.697,,,,1.6755,-3.5997
244.560,-0.072,0.620,,,,1.6493,-3.9270
244.580,-0.039,0.539,,,,1.5970,-4.2019
244.600,-0.008,0.452,,,,1.5315,-4.3982
244.620,0.022,0.361,,,,1.4399,-4.5291
244.640,0.050,0.270,,,,1.3090,-4.5815
244.660,0.075,0.178,,,,1.1519,-4.5684
244.680,0.096,0.086,,,,0.9817,-4.5030
244.700,0.115,-0.003,,,,0.8116,-4.3590
244.720,0.129,-0.090,,,,0.6414,-4.1626
244.740,0.140,-0.170,,,,0.4451,-3.9139
244.760,0.148,-0.247,,,,0.2487,-3.6128
244.780,0.149,-0.316,0.2647,,,0.0393,-3.2594
244.800,0.149,-0.377,,,,-0.1702,-2.8536
244.820,0.143,-0.430,,,,-0.3665,-2.4216
244.840,0.134,-0.474,,,,-0.5629,-1.9635
244.860,0.121,-0.509,,,,-0.7330,-1.5053
244.880,0.104,-0.534,,,,-0.9032,-1.0341
244.900,0.085,-0.551,,,,-1.0603,-0.5236
244.920,0.061,-0.556,,,,-1.2043,0.0262
244.940,0.036,-0.550,,,,-1.3352,0.5760
244.960,0.008,-0.533,,,,-1.4399,1.0865
244.980,-0.022,-0.506,,,,-1.5315,1.5708
245.000,-0.053,-0.470,,,,-1.5839,2.0159
245.020,-0.086,-0.424,,,,-1.6101,2.4478
245.040,-0.118,-0.372,,,,-1.6232,2.8798
245.060,-0.151,-0.309,,,,-1.6232,3.3118
245.080,-0.184,-0.239,,,,-1.5970,3.6914
245.100,-0.215,-0.160,,,,-1.5446,3.9794
245.120,-0.245,-0.079,,,,-1.4792,4.2019
245.140,-0.275,0.008,,,,-1.3875,4.3851
245.160,-0.302,0.097,,,,-1.2566,4.5291
245.180,-0.325,0.190,,,,-1.1126,4.5946
245.200,-0.346,0.283,,,,-0.9687,4.5684
245.220,-0.364,0.374,,,,-0.8116,4.4768
245.240,-0.379,0.462,,,,-0.6283,4.3459
245.260,-0.390,0.548,,,,-0.4189,4.1495
245.280,-0.396,0.630,,,,-0.2094,3.8877
245.300,-0.397,0.704,,,,-0.0131,3.5474
245.320,-0.396,0.773,,,,0.1702,3.1547
245.340,-0.391,0.831,,,,0.3665,2.6965
245.360,-0.382,0.881,,,,0.5760,2.1729
245.380,-0.368,0.919,,,,0.7723,1.6101
245.400,-0.350,0.946,,,,0.9425,1.0079
245.420,-0.330,0.960,,,,1.0996,0.4058
245.440,-0.306,0.961,,0.9615,0.9713,1.2566,-0.2094
245.460,-0.280,0.952,,,,1.3875,-0.8247
245.480,-0.250,0.928,,,,1.4923,-1.4268
245.500,-0.220,0.894,,,,1.5708,-2.0028
245.520,-0.187,0.848,,,,1.6362,-2.5395
245.540,-0.154,0.792,,,,1.6886,-3.0238
245.560,-0.119,0.726,,,,1.7017,-3.4427
245.580,-0.085,0.653,,,,1.6755,-3.7830
245.600,-0.052,0.573,,,,1.6232,-4.0710
245.620,-0.020,0.490,,,,1.5577,-4.3197
245.640,0.011,0.401,,,,1.4661,-4.4899
245.660,0.039,0.308,,,,1.3483,-4.5815
245.680,0.064,0.217,,,,1.2174,-4.5946
245.700,0.088,0.124,,,,1.0734,-4.5422
245.720,0.108,0.033,,,,0.9032,-4.4244
245.740,0.124,-0.053,,,,0.7199,-4.2281
245.760,0.137,-0.137,,,,0.5236,-3.9924
245.780,0.146,-0.214,,,,0.3272,-3.7306
245.800,0.149,-0.286,,,,0.1178,-3.4165
245.820,0.151,-0.352,0.2664,,,-0.0916,-3.0500
245.840,0.146,-0.408,,,,-0.2880,-2.6311
245.860,0.138,-0.457,,,,-0.4843,-2.1729
245.880,0.127,-0.496,,,,-0.6676,-1.7017
245.900,0.112,-0.525,,,,-0.8508,-1.2043
245.920,0.093,-0.545,,,,-1.0079,-0.7069
245.940,0.071,-0.553,,,,-1.1388,-0.1963
245.960,0.047,-0.553,,,,-1.2697,0.3142
245.980,0.020,-0.540,,,,-1.3875,0.8247
246.000,-0.009,-0.520,,,,-1.4792,1.3352
246.020,-0.039,-0.487,,,,-1.5446,1.8326
246.040,-0.071,-0.446,,,,-1.5970,2.3038
246.060,-0.104,-0.394,,,,-1.6362,2.7358
246.080,-0.137,-0.336,,,,-1.6362,3.1285
246.100,-0.170,-0.269,,,,-1.6101,3.4819
246.120,-0.201,-0.196,,,,-1.5708,3.8223
246.140,-0.232,-0.116,,,,-1.5053,4.1103
246.160,-0.262,-0.030,,,,-1.4137,4.3328
246.180,-0.289,0.058,,,,-1.3090,4.4768
246.200,-0.314,0.149,,,,-1.1912,4.5553
246.220,-0.338,0.242,,,,-1.0472,4.5815
246.240,-0.357,0.333,,,,-0.8770,4.5291
246.260,-0.372,0.424,,,,-0.6938,4.4113
246.280,-0.385,0.511,,,,-0.5105,4.2412
246.300,-0.393,0.594,,,,-0.3142,4.0055
246.320,-0.397,0.672,,,,-0.1178,3.7045
246.340,-0.397,0.743,,,,0.0785,3.3379
246.360,-0.394,0.806,,,,0.2880,2.9060
246.380,-0.386,0.861,,,,0.4974,2.4086
246.400,-0.374,0.903,,,,0.6938,1.8588
246.420,-0.358,0.935,,,,0.8639,1.2828
246.440,-0.339,0.955,,,,1.0210,0.6807
246.460,-0.317,0.963,,0.9804,0.9709,1.1781,0.0524
246.480,-0.292,0.957,,,,1.3221,-0.5760
246.500,-0.264,0.939,,,,1.4530,-1.1781
246.520,-0.234,0.909,,,,1.5577,-1.7541
246.540,-0.201,0.869,,,,1.6232,-2.3038
246.560,-0.168,0.817,,,,1.6624,-2.8143
246.580,-0.135,0.756,,,,1.6755,-3.2725
246.600,-0.101,0.685,,,,1.6755,-3.6521
246.620,-0.068,0.608,,,,1.6493,-3.9532
246.640,-0.035,0.526,,,,1.5970,-4.2019
246.660,-0.003,0.440,,,,1.5184,-4.4113
246.680,0.027,0.349,,,,1.4137,-4.5553
246.700,0.053,0.256,,,,1.2828,-4.6077
246.720,0.079,0.163,,,,1.1388,-4.5684
246.740,0.099,0.072,,,,0.9817,-4.4768
246.760,0.118,-0.016,,,,0.7985,-4.3197
246.780,0.132,-0.102,,,,0.6021,-4.1103
246.800,0.141,-0.181,,,,0.4058,-3.8485
246.820,0.148,-0.256,,,,0.2094,-3.5474
246.840,0.151,-0.324,0.2717,,,0.0131,-3.2070
246.860,0.148,-0.385,,,,-0.1963,-2.8013
246.880,0.143,-0.437,,,,-0.3927,-2.3693
246.900,0.132,-0.479,,,,-0.5760,-1.9111
246.920,0.119,-0.514,,,,-0.7592,-1.4399
246.940,0.102,-0.537,,,,-0.9294,-0.9425
246.960,0.082,-0.551,,,,-1.0996,-0.4320
246.980,0.058,-0.554,,,,-1.2435,0.0916
247.000,0.031,-0.548,,,,-1.3614,0.6152
247.020,0.003,-0.529,,,,-1.4530,1.1257
247.040,-0.027,-0.503,,,,-1.5184,1.6232
247.060,-0.058,-0.465,,,,-1.5708,2.0944
247.080,-0.090,-0.418,,,,-1.6101,2.5395
247.100,-0.123,-0.363,,,,-1.6362,2.9452
247.120,-0.156,-0.300,,,,-1.6362,3.3249
247.140,-0.188,-0.229,,,,-1.5970,3.6783
247.160,-0.220,-0.152,,,,-1.5315,3.9794
247.180,-0.250,-0.069,,,,-1.4530,4.2281
247.200,-0.278,0.017,,,,-1.3614,4.4113
247.220,-0.305,0.108,,,,-1.2435,4.5291
247.240,-0.328,0.199,,,,-1.0996,4.5815
247.260,-0.349,0.292,,,,-0.9425,4.5553
247.280,-0.366,0.383,,,,-0.7723,4.4768
247.300,-0.380,0.471,,,,-0.5890,4.3459
247.320,-0.390,0.558,,,,-0.4058,4.1495
247.340,-0.396,0.639,,,,-0.2094,3.8615
247.360,-0.399,0.713,,,,0.0000,3.4950
247.380,-0.396,0.779,,,,0.2094,3.0892
247.400,-0.390,0.837,,,,0.4058,2.6311
247.420,-0.380,0.886,,,,0.5890,2.1075
247.440,-0.366,0.922,,,,0.7854,1.5315
247.460,-0.349,0.947,,,,0.9687,0.9425
247.480,-0.327,0.960,,,,1.1257,0.3403
247.500,-0.303,0.961,,0.9615,0.9708,1.2697,-0.2749
247.520,-0.276,0.949,,,,1.4006,-0.8901
247.540,-0.247,0.925,,,,1.5184,-1.4923
247.560,-0.215,0.889,,,,1.5970,-2.0682
247.580,-0.182,0.842,,,,1.6362,-2.5918
247.600,-0.149,0.784,,,,1.6624,-3.0500
247.620,-0.116,0.719,,,,1.6755,-3.4558
247.640,-0.082,0.646,,,,1.6624,-3.8092
247.660,-0.049,0.565,,,,1.6232,-4.1103
247.680,-0.017,0.481,,,,1.5577,-4.3459
247.700,0.014,0.391,,,,1.4661,-4.5160
247.720,0.042,0.298,,,,1.3483,-4.5946
247.740,0.068,0.206,,,,1.2043,-4.5946
247.760,0.091,0.115,,,,1.0472,-4.5291
247.780,0.110,0.024,,,,0.8770,-4.3982
247.800,0.126,-0.063,,,,0.6938,-4.2150
247.820,0.138,-0.145,,,,0.5105,-3.9794
247.840,0.146,-0.223,,,,0.3142,-3.7045
247.860,0.151,-0.294,0.2717,,,0.1047,-3.3772
247.880,0.151,-0.358,,,,-0.1047,-2.9976
247.900,0.146,-0.415,,,,-0.3142,-2.5787
247.920,0.138,-0.462,,,,-0.5105,-2.1206
247.940,0.126,-0.500,,,,-0.6938,-1.6362
247.960,0.110,-0.528,,,,-0.8639,-1.1519
247.980,0.091,-0.545,,,,-1.0210,-0.6676
248.000,0.069,-0.554,,,,-1.1650,-0.1702
248.020,0.044,-0.553,,,,-1.2959,0.3534
248.040,0.017,-0.540,,,,-1.4006,0.8901
248.060,-0.013,-0.517,,,,-1.4923,1.4006
248.080,-0.042,-0.484,,,,-1.5708,1.8850
248.100,-0.075,-0.441,,,,-1.6232,2.3300
248.120,-0.108,-0.390,,,,-1.6362,2.7489
248.140,-0.141,-0.331,,,,-1.6232,3.1416
248.160,-0.173,-0.264,,,,-1.5970,3.5212
248.180,-0.206,-0.190,,,,-1.5577,3.8615
248.200,-0.236,-0.108,,,,-1.4923,4.1364
248.220,-0.265,-0.024,,,,-1.4006,4.3328
248.240,-0.292,0.066,,,,-1.2959,4.4637
248.260,-0.317,0.156,,,,-1.1650,4.5553
248.280,-0.339,0.248,,,,-1.0341,4.5815
248.300,-0.358,0.341,,,,-0.8770,4.5422
248.320,-0.375,0.430,,,,-0.6938,4.4113
248.340,-0.386,0.518,,,,-0.4974,4.2281
248.360,-0.394,0.600,,,,-0.3011,3.9924
248.380,-0.399,0.679,,,,-0.1047,3.6783
248.400,-0.399,0.749,,,,0.1047,3.2987
248.420,-0.394,0.811,,,,0.3142,2.8536
248.440,-0.386,0.864,,,,0.5105,2.3562
248.460,-0.374,0.906,,,,0.7069,1.8064
248.480,-0.358,0.936,,,,0.8901,1.2305
248.500,-0.338,0.955,,,,1.0603,0.6414
248.520,-0.316,0.963,,0.9804,0.9683,1.2174,0.0393
248.540,-0.289,0.957,,,,1.3483,-0.5890
248.560,-0.261,0.939,,,,1.4530,-1.2043
248.580,-0.231,0.908,,,,1.5315,-1.7933
248.600,-0.199,0.867,,,,1.6101,-2.3431
248.620,-0.167,0.814,,,,1.6755,-2.8405
248.640,-0.132,0.752,,,,1.7017,-3.2856
248.660,-0.097,0.682,,,,1.6886,-3.6521
248.680,-0.064,0.605,,,,1.6493,-3.9663
248.700,-0.031,0.523,,,,1.5970,-4.2150
248.720,1.561E-15,0.435,,,,1.5184,-4.4113
248.740,0.030,0.346,,,,1.4006,-4.5422
248.760,0.057,0.253,,,,1.2697,-4.5946
248.780,0.080,0.160,,,,1.1257,-4.5684
248.800,0.102,0.069,,,,0.9687,-4.4768
248.820,0.119,-0.019,,,,0.7854,-4.3328
248.840,0.134,-0.105,,,,0.5890,-4.1233
248.860,0.143,-0.185,,,,0.3927,-3.8485
