"Time (s) Run #12","Angle, Ch P1 (rad) Run #12","Angle, Ch P2 (rad) Run #12","AngleAmp (rad) Run #12","DrivingFrequency (Hz) Run #12","freq (Hz) Run #12","AngVel (rad/s) Run #12","DriverAngleVel (rad/s) Run #12"
10.140,-0.041,0.652,,,,1.1781,-5.8905
10.160,-0.017,0.534,,,,1.1126,-5.7989
10.180,0.005,0.418,,,,1.0079,-5.5632
10.200,0.024,0.309,,,,0.8770,-5.1967
10.220,0.039,0.209,,,,0.7330,-4.7255
10.240,0.053,0.119,,,,0.5760,-4.1626
10.260,0.063,0.041,,,,0.3927,-3.5212
10.280,0.069,-0.022,,,,0.1963,-2.8143
10.300,0.071,-0.072,0.1571,,,0.0000,-2.0420
10.320,0.069,-0.105,,,,-0.1833,-1.2435
10.340,0.063,-0.121,,,,-0.3534,-0.4058
10.360,0.055,-0.123,,,,-0.5236,0.4320
10.380,0.042,-0.104,,,,-0.6938,1.2697
10.400,0.027,-0.071,,,,-0.8508,2.0813
10.420,0.008,-0.020,,,,-0.9817,2.8536
10.440,-0.013,0.044,,,,-1.0865,3.5736
10.460,-0.036,0.124,,,,-1.1519,4.2150
10.480,-0.060,0.214,,,,-1.1912,4.7648
10.500,-0.083,0.316,,,,-1.2043,5.2098
10.520,-0.108,0.424,,,,-1.2043,5.5502
10.540,-0.132,0.539,,,,-1.1781,5.7727
10.560,-0.156,0.657,,,,-1.1126,5.8774
10.580,-0.178,0.776,,,,-1.0210,5.8120
10.600,-0.196,0.892,,,,-0.9032,5.5894
10.620,-0.214,1.001,,,,-0.7723,5.2229
10.640,-0.228,1.103,,,,-0.6152,4.7386
10.660,-0.239,1.192,,,,-0.4320,4.1364
10.680,-0.245,1.269,,,,-0.2487,3.3903
10.700,-0.248,1.330,,,,-0.0654,2.5264
10.720,-0.248,1.371,,,,0.1309,1.5970
10.740,-0.243,1.393,,,,0.3272,0.6283
10.760,-0.234,1.398,,1.2195,1.2415,0.5105,-0.3665
10.780,-0.223,1.379,,,,0.6807,-1.3744
10.800,-0.207,1.341,,,,0.8378,-2.3431
10.820,-0.188,1.285,,,,0.9817,-3.2070
10.840,-0.168,1.211,,,,1.0865,-3.9663
10.860,-0.145,1.125,,,,1.1650,-4.6208
10.880,-0.121,1.026,,,,1.2174,-5.1575
10.900,-0.096,0.916,,,,1.2305,-5.5502
10.920,-0.071,0.801,,,,1.2174,-5.7727
10.940,-0.047,0.683,,,,1.1781,-5.8512
10.960,-0.024,0.565,,,,1.1257,-5.7989
10.980,-0.002,0.449,,,,1.0472,-5.6156
11.000,0.019,0.339,,,,0.9294,-5.3145
11.020,0.036,0.236,,,,0.7723,-4.8826
11.040,0.050,0.141,,,,0.6021,-4.3328
11.060,0.060,0.061,,,,0.4320,-3.6914
11.080,0.068,-0.006,,,,0.2487,-2.9976
11.100,0.071,-0.060,0.1564,,,0.0524,-2.2646
11.120,0.069,-0.097,,,,-0.1440,-1.4792
11.140,0.064,-0.119,,,,-0.3142,-0.6545
11.160,0.057,-0.124,,,,-0.4843,0.1963
11.180,0.046,-0.112,,,,-0.6545,1.0341
11.200,0.030,-0.082,,,,-0.8116,1.8457
11.220,0.013,-0.038,,,,-0.9425,2.6180
11.240,-0.008,0.024,,,,-1.0472,3.3510
11.260,-0.030,0.097,,,,-1.1388,4.0186
11.280,-0.053,0.185,,,,-1.1912,4.5946
11.300,-0.079,0.283,,,,-1.2174,5.0920
11.320,-0.102,0.390,,,,-1.2174,5.4847
11.340,-0.127,0.504,,,,-1.1912,5.7465
11.360,-0.151,0.622,,,,-1.1388,5.8643
11.380,-0.173,0.740,,,,-1.0472,5.8381
11.400,-0.193,0.858,,,,-0.9425,5.6680
11.420,-0.210,0.969,,,,-0.8116,5.3407
11.440,-0.226,1.073,,,,-0.6545,4.8826
11.460,-0.237,1.166,,,,-0.4843,4.3197
11.480,-0.245,1.247,,,,-0.3011,3.6259
11.500,-0.250,1.313,,,,-0.1178,2.8013
11.520,-0.250,1.360,,,,0.0785,1.8850
11.540,-0.247,1.389,,,,0.2749,0.9294
11.560,-0.239,1.398,,1.2500,1.2408,0.4581,-0.0524
11.580,-0.228,1.387,,,,0.6414,-1.0472
11.600,-0.214,1.356,,,,0.7985,-2.0289
11.620,-0.195,1.305,,,,0.9425,-2.9452
11.640,-0.176,1.236,,,,1.0603,-3.7568
11.660,-0.152,1.153,,,,1.1519,-4.4375
11.680,-0.129,1.057,,,,1.2174,-5.0004
11.700,-0.104,0.952,,,,1.2435,-5.4323
11.720,-0.079,0.837,,,,1.2435,-5.7203
11.740,-0.053,0.721,,,,1.2043,-5.8512
11.760,-0.030,0.602,,,,1.1388,-5.8381
11.780,-0.008,0.485,,,,1.0603,-5.6941
11.800,0.013,0.372,,,,0.9556,-5.4193
11.820,0.031,0.267,,,,0.8247,-5.0266
11.840,0.046,0.170,,,,0.6676,-4.5160
11.860,0.058,0.085,,,,0.4974,-3.9139
11.880,0.066,0.013,,,,0.3142,-3.2332
11.900,0.071,-0.046,0.1573,,,0.1178,-2.5002
11.920,0.071,-0.088,,,,-0.0785,-1.7148
11.940,0.068,-0.115,,,,-0.2618,-0.9032
11.960,0.060,-0.124,,,,-0.4320,-0.0654
11.980,0.050,-0.118,,,,-0.6021,0.7723
12.000,0.036,-0.093,,,,-0.7592,1.5970
12.020,0.019,-0.053,,,,-0.9032,2.3824
12.040,9.021E-17,0.003,,,,-1.0210,3.1154
12.060,-0.022,0.072,,,,-1.1126,3.8092
12.080,-0.046,0.156,,,,-1.1781,4.4375
12.100,-0.069,0.251,,,,-1.2043,4.9742
12.120,-0.094,0.357,,,,-1.2174,5.3669
12.140,-0.118,0.468,,,,-1.2043,5.6549
12.160,-0.143,0.583,,,,-1.1650,5.8381
12.180,-0.165,0.704,,,,-1.0865,5.8643
12.200,-0.187,0.822,,,,-0.9817,5.7203
12.220,-0.204,0.933,,,,-0.8639,5.4323
12.240,-0.221,1.040,,,,-0.7199,5.0527
12.260,-0.234,1.137,,,,-0.5498,4.5422
12.280,-0.243,1.224,,,,-0.3534,3.8746
12.300,-0.248,1.294,,,,-0.1702,3.0761
12.320,-0.250,1.348,,,,0.0131,2.1860
12.340,-0.248,1.382,,,,0.2094,1.2435
12.360,-0.242,1.398,,1.2500,1.2399,0.4058,0.2618
12.380,-0.231,1.393,,,,0.5890,-0.7461
12.400,-0.218,1.368,,,,0.7461,-1.7279
12.420,-0.201,1.323,,,,0.8901,-2.6442
12.440,-0.182,1.261,,,,1.0210,-3.4819
12.460,-0.160,1.183,,,,1.1257,-4.2150
12.480,-0.137,1.090,,,,1.2043,-4.8302
12.500,-0.112,0.988,,,,1.2435,-5.3014
12.520,-0.086,0.877,,,,1.2435,-5.6287
12.540,-0.061,0.760,,,,1.2174,-5.8120
12.560,-0.038,0.642,,,,1.1650,-5.8512
12.580,-0.014,0.525,,,,1.0865,-5.7465
12.600,0.006,0.410,,,,0.9948,-5.5109
12.620,0.025,0.303,,,,0.8770,-5.1444
12.640,0.042,0.203,,,,0.7330,-4.6731
12.660,0.055,0.115,,,,0.5498,-4.1233
12.680,0.064,0.038,,,,0.3534,-3.4819
12.700,0.069,-0.027,,,,0.1702,-2.7751
12.720,0.071,-0.074,0.1533,,,-0.0131,-2.0028
12.740,0.069,-0.107,,,,-0.1963,-1.2043
12.760,0.063,-0.123,,,,-0.3796,-0.3796
12.780,0.053,-0.123,,,,-0.5498,0.4712
12.800,0.041,-0.104,,,,-0.7069,1.3090
12.820,0.025,-0.069,,,,-0.8508,2.1206
12.840,0.006,-0.019,,,,-0.9817,2.8667
12.860,-0.014,0.047,,,,-1.0865,3.5605
12.880,-0.038,0.124,,,,-1.1650,4.2019
12.900,-0.061,0.215,,,,-1.2043,4.7648
12.920,-0.086,0.317,,,,-1.2174,5.2229
12.940,-0.110,0.426,,,,-1.2174,5.5632
12.960,-0.135,0.540,,,,-1.1781,5.7858
12.980,-0.159,0.660,,,,-1.1126,5.8643
13.000,-0.179,0.778,,,,-1.0210,5.7727
13.020,-0.199,0.892,,,,-0.9163,5.5371
13.040,-0.217,1.001,,,,-0.7723,5.1967
13.060,-0.231,1.101,,,,-0.6021,4.7386
13.080,-0.240,1.192,,,,-0.4320,4.1364
13.100,-0.248,1.269,,,,-0.2487,3.3903
13.120,-0.251,1.329,,,,-0.0524,2.5395
13.140,-0.250,1.371,,,,0.1440,1.6232
13.160,-0.245,1.395,,,,0.3272,0.6414
13.180,-0.237,1.398,,1.2195,1.2389,0.5105,-0.3534
13.200,-0.225,1.379,,,,0.6938,-1.3352
13.220,-0.209,1.345,,,,0.8508,-2.2777
13.240,-0.190,1.288,,,,0.9817,-3.1547
13.260,-0.170,1.216,,,,1.0865,-3.9270
13.280,-0.146,1.129,,,,1.1650,-4.5684
13.300,-0.123,1.032,,,,1.2174,-5.0920
13.320,-0.097,0.924,,,,1.2435,-5.4847
13.340,-0.072,0.811,,,,1.2435,-5.7465
13.360,-0.047,0.693,,,,1.2043,-5.8512
13.380,-0.024,0.573,,,,1.1388,-5.7989
13.400,-0.002,0.459,,,,1.0472,-5.6156
13.420,0.019,0.349,,,,0.9294,-5.3145
13.440,0.036,0.243,,,,0.7854,-4.8957
13.460,0.050,0.151,,,,0.6283,-4.3590
13.480,0.061,0.069,,,,0.4581,-3.7437
13.500,0.069,-1.388E-17,,,,0.2749,-3.0761
13.520,0.072,-0.055,0.1593,,,0.0785,-2.3431
13.540,0.072,-0.094,,,,-0.1178,-1.5577
13.560,0.068,-0.118,,,,-0.3011,-0.7461
13.580,0.060,-0.124,,,,-0.4843,0.0916
13.600,0.049,-0.115,,,,-0.6545,0.9294
13.620,0.033,-0.086,,,,-0.8116,1.7541
13.640,0.016,-0.044,,,,-0.9425,2.5264
13.660,-0.005,0.016,,,,-1.0472,3.2463
13.680,-0.027,0.086,,,,-1.1257,3.9139
13.700,-0.050,0.173,,,,-1.1781,4.5030
13.720,-0.074,0.269,,,,-1.2174,5.0135
13.740,-0.099,0.374,,,,-1.2305,5.4062
13.760,-0.124,0.487,,,,-1.2043,5.6811
13.780,-0.148,0.603,,,,-1.1519,5.8250
13.800,-0.170,0.721,,,,-1.0734,5.8250
13.820,-0.192,0.839,,,,-0.9687,5.6811
13.840,-0.209,0.950,,,,-0.8378,5.3931
13.860,-0.225,1.056,,,,-0.6938,4.9742
13.880,-0.237,1.151,,,,-0.5367,4.4244
13.900,-0.247,1.235,,,,-0.3403,3.7437
13.920,-0.251,1.302,,,,-0.1440,2.9452
13.940,-0.251,1.354,,,,0.0524,2.0551
13.960,-0.250,1.385,,,,0.2487,1.0996
13.980,-0.242,1.398,,1.2500,1.2377,0.4451,0.1178
14.000,-0.231,1.390,,,,0.6152,-0.8639
14.020,-0.217,1.363,,,,0.7592,-1.8326
14.040,-0.201,1.316,,,,0.9032,-2.7489
14.060,-0.181,1.252,,,,1.0341,-3.5736
14.080,-0.159,1.172,,,,1.1388,-4.2804
14.100,-0.135,1.079,,,,1.2043,-4.8695
14.120,-0.110,0.975,,,,1.2435,-5.3276
14.140,-0.085,0.864,,,,1.2566,-5.6418
14.160,-0.060,0.748,,,,1.2305,-5.8120
14.180,-0.035,0.630,,,,1.1781,-5.8512
14.200,-0.013,0.512,,,,1.0996,-5.7465
14.220,0.009,0.397,,,,0.9948,-5.4847
14.240,0.028,0.291,,,,0.8639,-5.0920
14.260,0.044,0.193,,,,0.7069,-4.6077
14.280,0.057,0.105,,,,0.5367,-4.0448
14.300,0.066,0.030,,,,0.3534,-3.4034
14.320,0.071,-0.031,,,,0.1571,-2.6834
14.340,0.072,-0.079,0.1558,,,-0.0262,-1.9111
14.360,0.069,-0.108,,,,-0.2094,-1.1126
14.380,0.064,-0.123,,,,-0.3927,-0.2880
14.400,0.053,-0.121,,,,-0.5629,0.5367
14.420,0.041,-0.101,,,,-0.7199,1.3744
14.440,0.025,-0.066,,,,-0.8639,2.1860
14.460,0.006,-0.013,,,,-0.9948,2.9452
14.480,-0.016,0.053,,,,-1.0996,3.6390
14.500,-0.038,0.134,,,,-1.1781,4.2542
14.520,-0.063,0.225,,,,-1.2174,4.7909
14.540,-0.088,0.327,,,,-1.2305,5.2360
14.560,-0.112,0.435,,,,-1.2174,5.5763
14.580,-0.137,0.551,,,,-1.1781,5.7858
14.600,-0.160,0.669,,,,-1.1126,5.8512
14.620,-0.181,0.787,,,,-1.0079,5.7596
14.640,-0.201,0.902,,,,-0.8901,5.5240
14.660,-0.217,1.010,,,,-0.7592,5.1575
14.680,-0.231,1.109,,,,-0.6021,4.6731
14.700,-0.242,1.199,,,,-0.4320,4.0579
14.720,-0.248,1.274,,,,-0.2356,3.3118
14.740,-0.251,1.332,,,,-0.0393,2.4609
14.760,-0.250,1.373,,,,0.1571,1.5446
14.780,-0.245,1.395,,,,0.3534,0.5760
14.800,-0.236,1.396,,1.2195,1.2357,0.5367,-0.4189
14.820,-0.223,1.378,,,,0.7069,-1.4006
14.840,-0.207,1.340,,,,0.8508,-2.3431
14.860,-0.188,1.283,,,,0.9817,-3.2070
14.880,-0.168,1.210,,,,1.0865,-3.9794
14.900,-0.145,1.123,,,,1.1650,-4.6208
14.920,-0.121,1.023,,,,1.2174,-5.1313
14.940,-0.096,0.916,,,,1.2435,-5.5109
14.960,-0.071,0.801,,,,1.2435,-5.7334
14.980,-0.046,0.683,,,,1.2043,-5.8250
15.000,-0.022,0.567,,,,1.1388,-5.7727
15.020,1.006E-16,0.451,,,,1.0472,-5.5894
15.040,0.020,0.341,,,,0.9294,-5.2753
15.060,0.038,0.239,,,,0.7854,-4.8433
15.080,0.052,0.146,,,,0.6152,-4.3197
15.100,0.063,0.064,,,,0.4320,-3.7045
15.120,0.069,-0.003,,,,0.2487,-3.0238
15.140,0.072,-0.057,0.1590,,,0.0654,-2.2907
15.160,0.072,-0.096,,,,-0.1178,-1.5184
15.180,0.068,-0.118,,,,-0.3142,-0.7069
15.200,0.060,-0.124,,,,-0.4974,0.1178
15.220,0.047,-0.113,,,,-0.6676,0.9425
15.240,0.033,-0.086,,,,-0.8247,1.7541
15.260,0.014,-0.042,,,,-0.9556,2.5395
15.280,-0.006,0.016,,,,-1.0603,3.2725
15.300,-0.028,0.090,,,,-1.1257,3.9270
15.320,-0.052,0.174,,,,-1.1781,4.5030
15.340,-0.075,0.270,,,,-1.2174,5.0004
15.360,-0.101,0.375,,,,-1.2305,5.3931
15.380,-0.126,0.489,,,,-1.2174,5.6680
15.400,-0.149,0.603,,,,-1.1650,5.8120
15.420,-0.173,0.723,,,,-1.0865,5.8120
15.440,-0.193,0.839,,,,-0.9687,5.6680
15.460,-0.212,0.950,,,,-0.8247,5.3669
15.480,-0.226,1.056,,,,-0.6807,4.9480
15.500,-0.239,1.150,,,,-0.5236,4.4113
15.520,-0.248,1.233,,,,-0.3534,3.7568
15.540,-0.253,1.302,,,,-0.1571,2.9583
15.560,-0.254,1.354,,,,0.0524,2.0551
15.580,-0.251,1.384,,,,0.2618,1.1126
15.600,-0.243,1.398,,1.2500,1.2342,0.4581,0.1440
15.620,-0.232,1.392,,,,0.6283,-0.8508
15.640,-0.218,1.363,,,,0.7723,-1.8457
15.660,-0.201,1.316,,,,0.9163,-2.7489
15.680,-0.182,1.252,,,,1.0472,-3.5474
15.700,-0.159,1.173,,,,1.1519,-4.2542
15.720,-0.135,1.081,,,,1.2174,-4.8564
15.740,-0.110,0.977,,,,1.2435,-5.3276
15.760,-0.085,0.866,,,,1.2566,-5.6418
15.780,-0.060,0.749,,,,1.2305,-5.8120
15.800,-0.035,0.631,,,,1.1781,-5.8381
15.820,-0.013,0.514,,,,1.0996,-5.7203
15.840,0.009,0.401,,,,0.9948,-5.4716
15.860,0.028,0.294,,,,0.8639,-5.1051
15.880,0.044,0.195,,,,0.7069,-4.6339
15.900,0.057,0.107,,,,0.5498,-4.0579
15.920,0.066,0.031,,,,0.3796,-3.4034
15.940,0.072,-0.030,,,,0.1833,-2.6965
15.960,0.074,-0.077,0.1582,,,-0.0262,-1.9373
15.980,0.071,-0.108,,,,-0.2225,-1.1388
16.000,0.064,-0.123,,,,-0.3927,-0.3011
16.020,0.055,-0.121,,,,-0.5629,0.5367
16.040,0.042,-0.101,,,,-0.7330,1.3483
16.060,0.025,-0.066,,,,-0.8770,2.1337
16.080,0.006,-0.016,,,,-0.9817,2.8798
16.100,-0.014,0.050,,,,-1.0734,3.5997
16.120,-0.036,0.129,,,,-1.1650,4.2412
16.140,-0.061,0.221,,,,-1.2174,4.7909
16.160,-0.086,0.322,,,,-1.2305,5.2360
16.180,-0.110,0.432,,,,-1.2174,5.5632
16.200,-0.135,0.547,,,,-1.1912,5.7596
16.220,-0.159,0.664,,,,-1.1257,5.8120
16.240,-0.181,0.781,,,,-1.0210,5.7334
16.260,-0.199,0.895,,,,-0.9032,5.5371
16.280,-0.217,1.004,,,,-0.7592,5.2098
16.300,-0.231,1.106,,,,-0.6021,4.7255
16.320,-0.240,1.195,,,,-0.4320,4.0972
16.340,-0.248,1.271,,,,-0.2487,3.3379
16.360,-0.251,1.330,,,,-0.0524,2.5002
16.380,-0.250,1.371,,,,0.1440,1.5970
16.400,-0.245,1.395,,,,0.3272,0.6283
16.420,-0.237,1.398,,1.2195,1.2329,0.5105,-0.3796
16.440,-0.225,1.379,,,,0.6938,-1.3875
16.460,-0.209,1.341,,,,0.8508,-2.3300
16.480,-0.190,1.285,,,,0.9817,-3.1809
16.500,-0.170,1.213,,,,1.0865,-3.9401
16.520,-0.146,1.126,,,,1.1650,-4.5946
16.540,-0.123,1.027,,,,1.2174,-5.1182
16.560,-0.097,0.919,,,,1.2435,-5.4978
16.580,-0.072,0.806,,,,1.2435,-5.7334
16.600,-0.047,0.688,,,,1.2043,-5.8250
16.620,-0.024,0.570,,,,1.1388,-5.7858
16.640,-0.002,0.456,,,,1.0472,-5.6156
16.660,0.019,0.344,,,,0.9294,-5.3145
16.680,0.036,0.240,,,,0.7854,-4.8826
16.700,0.050,0.148,,,,0.6152,-4.3459
16.720,0.061,0.066,,,,0.4320,-3.7306
16.740,0.068,-0.003,,,,0.2487,-3.0500
16.760,0.071,-0.057,0.1576,,,0.0654,-2.3038
16.780,0.071,-0.096,,,,-0.1178,-1.5184
16.800,0.066,-0.118,,,,-0.3011,-0.7069
16.820,0.058,-0.124,,,,-0.4843,0.1178
16.840,0.047,-0.113,,,,-0.6545,0.9294
16.860,0.031,-0.086,,,,-0.8116,1.7410
16.880,0.014,-0.044,,,,-0.9425,2.5133
16.900,-0.006,0.016,,,,-1.0472,3.2463
16.920,-0.028,0.086,,,,-1.1257,3.9139
16.940,-0.052,0.173,,,,-1.1781,4.5030
16.960,-0.075,0.269,,,,-1.2174,5.0004
16.980,-0.101,0.374,,,,-1.2305,5.3669
17.000,-0.126,0.485,,,,-1.2043,5.6287
17.020,-0.149,0.600,,,,-1.1519,5.7858
17.040,-0.171,0.718,,,,-1.0734,5.7989
17.060,-0.193,0.836,,,,-0.9687,5.6549
17.080,-0.210,0.946,,,,-0.8378,5.3669
17.100,-0.226,1.051,,,,-0.6938,4.9742
17.120,-0.239,1.147,,,,-0.5367,4.4375
17.140,-0.248,1.232,,,,-0.3403,3.7568
17.160,-0.253,1.297,,,,-0.1440,2.9714
17.180,-0.253,1.351,,,,0.0524,2.1075
17.200,-0.251,1.384,,,,0.2487,1.1781
17.220,-0.243,1.398,,1.2500,1.2315,0.4320,0.1963
17.240,-0.232,1.392,,,,0.6021,-0.7854
17.260,-0.220,1.367,,,,0.7592,-1.7541
17.280,-0.203,1.321,,,,0.9163,-2.6704
17.300,-0.182,1.258,,,,1.0472,-3.4950
17.320,-0.160,1.180,,,,1.1388,-4.2019
17.340,-0.137,1.089,,,,1.2174,-4.7909
17.360,-0.112,0.986,,,,1.2697,-5.2622
17.380,-0.085,0.877,,,,1.2697,-5.6025
17.400,-0.060,0.760,,,,1.2305,-5.7858
17.420,-0.036,0.642,,,,1.1781,-5.8250
17.440,-0.013,0.526,,,,1.1126,-5.7203
17.460,0.009,0.412,,,,1.0210,-5.4847
17.480,0.028,0.305,,,,0.8901,-5.1313
17.500,0.046,0.206,,,,0.7330,-4.6731
17.520,0.058,0.116,,,,0.5498,-4.1364
17.540,0.068,0.039,,,,0.3665,-3.4950
17.560,0.072,-0.025,,,,0.1833,-2.7751
17.580,0.075,-0.072,0.1599,,,0.0000,-2.0159
17.600,0.072,-0.105,,,,-0.1833,-1.2305
17.620,0.068,-0.123,,,,-0.3665,-0.4189
17.640,0.058,-0.123,,,,-0.5498,0.4189
17.660,0.046,-0.105,,,,-0.7199,1.2566
17.680,0.028,-0.072,,,,-0.8639,2.0551
17.700,0.011,-0.022,,,,-0.9817,2.8143
17.720,-0.011,0.041,,,,-1.0865,3.5212
17.740,-0.033,0.119,,,,-1.1650,4.1495
17.760,-0.058,0.209,,,,-1.2043,4.6993
17.780,-0.082,0.308,,,,-1.2305,5.1444
17.800,-0.107,0.416,,,,-1.2305,5.4847
17.820,-0.132,0.529,,,,-1.2043,5.7072
17.840,-0.156,0.646,,,,-1.1388,5.7858
17.860,-0.178,0.763,,,,-1.0472,5.7334
17.880,-0.198,0.877,,,,-0.9425,5.5371
17.900,-0.215,0.986,,,,-0.8116,5.2098
17.920,-0.231,1.087,,,,-0.6414,4.7648
17.940,-0.242,1.178,,,,-0.4581,4.1888
17.960,-0.248,1.257,,,,-0.2749,3.4819
17.980,-0.253,1.319,,,,-0.0916,2.6704
18.000,-0.253,1.363,,,,0.1047,1.7802
18.020,-0.248,1.392,,,,0.3142,0.8378
18.040,-0.240,1.398,,1.2195,1.2299,0.4974,-0.1440
18.060,-0.228,1.385,,,,0.6676,-1.1257
18.080,-0.214,1.352,,,,0.8247,-2.0682
18.100,-0.195,1.302,,,,0.9556,-2.9452
18.120,-0.174,1.233,,,,1.0734,-3.7306
18.140,-0.152,1.151,,,,1.1650,-4.4113
18.160,-0.127,1.056,,,,1.2305,-4.9742
18.180,-0.102,0.950,,,,1.2566,-5.3931
18.200,-0.077,0.837,,,,1.2435,-5.6680
18.220,-0.052,0.723,,,,1.2174,-5.7989
18.240,-0.028,0.603,,,,1.1650,-5.7858
18.260,-0.005,0.489,,,,1.0865,-5.6418
18.280,0.016,0.377,,,,0.9687,-5.3669
18.300,0.035,0.272,,,,0.8247,-4.9873
18.320,0.049,0.176,,,,0.6676,-4.5030
18.340,0.061,0.091,,,,0.4974,-3.9270
18.360,0.069,0.017,,,,0.3142,-3.2725
18.380,0.074,-0.041,0.1611,,,0.1178,-2.5525
18.400,0.074,-0.085,,,,-0.0654,-1.7802
18.420,0.071,-0.113,,,,-0.2487,-0.9817
18.440,0.064,-0.124,,,,-0.4320,-0.1571
18.460,0.053,-0.119,,,,-0.6021,0.6676
18.480,0.039,-0.097,,,,-0.7592,1.4792
18.500,0.024,-0.060,,,,-0.9032,2.2646
18.520,0.003,-0.006,,,,-1.0210,2.9976
18.540,-0.019,0.061,,,,-1.1126,3.6783
18.560,-0.041,0.141,,,,-1.1781,4.3066
18.580,-0.066,0.234,,,,-1.2305,4.8433
18.600,-0.091,0.338,,,,-1.2566,5.2622
18.620,-0.116,0.446,,,,-1.2305,5.5632
18.640,-0.141,0.561,,,,-1.1781,5.7596
18.660,-0.163,0.679,,,,-1.1126,5.8250
18.680,-0.185,0.796,,,,-1.0210,5.7203
18.700,-0.206,0.909,,,,-0.9032,5.4585
18.720,-0.221,1.016,,,,-0.7461,5.0920
18.740,-0.236,1.114,,,,-0.5760,4.6339
18.760,-0.245,1.203,,,,-0.4058,4.0186
18.780,-0.251,1.279,,,,-0.2225,3.2594
18.800,-0.254,1.334,,,,-0.0393,2.3955
18.820,-0.253,1.374,,,,0.1571,1.4923
18.840,-0.248,1.395,,,,0.3534,0.5498
18.860,-0.239,1.396,,1.2195,1.2309,0.5498,-0.4451
18.880,-0.226,1.378,,,,0.7330,-1.4268
18.900,-0.209,1.338,,,,0.8770,-2.3562
18.920,-0.190,1.282,,,,0.9948,-3.2070
18.940,-0.170,1.210,,,,1.0996,-3.9663
18.960,-0.146,1.122,,,,1.1912,-4.6077
18.980,-0.121,1.023,,,,1.2435,-5.1182
19.000,-0.096,0.916,,,,1.2566,-5.4978
19.020,-0.071,0.801,,,,1.2435,-5.7334
19.040,-0.046,0.683,,,,1.2043,-5.8120
19.060,-0.022,0.567,,,,1.1388,-5.7465
19.080,4.510E-17,0.452,,,,1.0472,-5.5632
19.100,0.020,0.342,,,,0.9294,-5.2622
19.120,0.038,0.240,,,,0.7854,-4.8433
19.140,0.052,0.148,,,,0.6283,-4.3197
19.160,0.063,0.066,,,,0.4581,-3.7045
19.180,0.071,-0.002,,,,0.2749,-3.0238
19.200,0.074,-0.055,0.1584,,,0.0785,-2.3038
19.220,0.074,-0.094,,,,-0.1178,-1.5446
19.240,0.069,-0.118,,,,-0.3142,-0.7461
19.260,0.061,-0.124,,,,-0.4974,0.0785
19.280,0.049,-0.115,,,,-0.6545,0.9163
19.300,0.035,-0.088,,,,-0.7985,1.7410
19.320,0.017,-0.044,,,,-0.9294,2.5264
19.340,-0.003,0.014,,,,-1.0472,3.2463
19.360,-0.025,0.086,,,,-1.1388,3.9008
19.380,-0.049,0.171,,,,-1.2043,4.4899
19.400,-0.074,0.267,,,,-1.2435,4.9742
19.420,-0.099,0.372,,,,-1.2435,5.3538
19.440,-0.124,0.482,,,,-1.2043,5.6287
19.460,-0.148,0.598,,,,-1.1519,5.7989
19.480,-0.170,0.716,,,,-1.0865,5.8250
19.500,-0.192,0.834,,,,-0.9948,5.6680
19.520,-0.210,0.946,,,,-0.8639,5.3800
19.540,-0.226,1.049,,,,-0.6938,4.9742
19.560,-0.239,1.147,,,,-0.5236,4.4506
19.580,-0.247,1.230,,,,-0.3534,3.7830
19.600,-0.253,1.299,,,,-0.1702,2.9845
19.620,-0.254,1.351,,,,0.0393,2.1075
19.640,-0.251,1.384,,,,0.2487,1.1650
19.660,-0.243,1.398,,1.2500,1.2307,0.4320,0.1963
19.680,-0.234,1.392,,,,0.6021,-0.7854
19.700,-0.220,1.367,,,,0.7592,-1.7541
19.720,-0.203,1.321,,,,0.9032,-2.6704
19.740,-0.184,1.258,,,,1.0341,-3.4950
19.760,-0.162,1.180,,,,1.1388,-4.2019
19.780,-0.137,1.089,,,,1.2174,-4.7909
19.800,-0.113,0.986,,,,1.2566,-5.2622
19.820,-0.086,0.877,,,,1.2566,-5.5894
19.840,-0.061,0.760,,,,1.2305,-5.7727
19.860,-0.038,0.644,,,,1.1781,-5.8120
19.880,-0.014,0.526,,,,1.1126,-5.7203
19.900,0.008,0.413,,,,1.0079,-5.4978
19.920,0.027,0.305,,,,0.8770,-5.1444
19.940,0.042,0.206,,,,0.7330,-4.6731
19.960,0.057,0.116,,,,0.5629,-4.1103
19.980,0.066,0.041,,,,0.3665,-3.4819
20.000,0.071,-0.024,,,,0.1702,-2.7882
20.020,0.072,-0.072,0.1565,,,0.0000,-2.0420
20.040,0.071,-0.105,,,,-0.1702,-1.2435
20.060,0.066,-0.123,,,,-0.3534,-0.4189
20.080,0.057,-0.123,,,,-0.5367,0.4189
20.100,0.044,-0.105,,,,-0.7069,1.2305
20.120,0.028,-0.072,,,,-0.8639,2.0159
20.140,0.009,-0.025,,,,-0.9948,2.7751
20.160,-0.013,0.039,,,,-1.0865,3.4950
20.180,-0.035,0.116,,,,-1.1519,4.1495
20.200,-0.058,0.206,,,,-1.2043,4.6993
20.220,-0.083,0.306,,,,-1.2435,5.1575
20.240,-0.108,0.413,,,,-1.2435,5.4847
20.260,-0.134,0.528,,,,-1.2043,5.7072
20.280,-0.157,0.642,,,,-1.1257,5.8120
20.300,-0.179,0.762,,,,-1.0341,5.7596
20.320,-0.198,0.877,,,,-0.9294,5.5632
